id,text
1441.0,SMS تأكيد recharge يتأخر أكثر من ساعة 😒
1442.0,topnet 3jebni l offre nouveauté بتاعت هذا الشهر 🎉
1443.0,Fibra في حي كرمبالية top 🚀
1444.0,internet في المنطقة الصناعية ضعيف رغم التعاقد 😤
1445.0,كيفاه نشكي في التطبيق مباشرة بدون ما أتصل؟
1446.0,Service client حل مشكلتي في نفس اليوم، شكراً 🙏
1447.0,Réseau في Mahrès حلو منذ التحديث 📈
1448.0,internet mazel bati3 رغم اشتراك fibra 100MB 😡
1449.0,topnet money تنجم تحوّل فلوس لأي رقم ✅
1450.0,Offre weekend data gratuite باهية للترفيه 😍
1451.0,Appli notification push مش تشتغل عندي 😒
1452.0,réseau في Sidi Alouane حلو برشا ✅
1453.0,Fibra تنفع برشا لـ télétravail 💻
1454.0,Service client متاح يوم الجمعة بالعشية؟ ما نعرفش
1455.0,4G في Mezzouna top 😊
1456.0,internet cut نهار match كبير، coincidence؟ 😂
1457.0,topnet fibra meilleure vitesse than adsl definitely 🚀
1458.0,Réseau في Tebourba stable w حلو 😊
1459.0,recharge facile min التطبيق بكل ريحة ✅
1460.0,internet waqfet waqt امتحانات في جامعة صفاقس 😤
1461.0,topnet 3jebni l programme points fidélité 🌟
1462.0,Appli تحتاج dark mode لأصحاب البصر الضعيف 🌙
1463.0,réseau في Majel Bel Abbès na9es 😢
1464.0,Forfait internet شهري economique للعائلة 👨‍👩‍👧
1465.0,Fibra installation كانت نظيفة وسريعة ✅
1466.0,internet في المطعم حق topnet box باهي 😋
1467.0,السرفيس كلينت مش متاح ليلاً، مشكلة للحالات الطارئة
1468.0,4G في Bir Ali Ben Khalifa stable ✅
1469.0,Appli يعطي error 500 عند كل تحديث forfait 😡
1470.0,topnet money w recharge في نفس التطبيق، pratique barcha 💸
1471.0,Réseau في El Fahs حلو brabi 😊
1472.0,internet mazel يقطع كل ليلة نفس الوقت 😒
1473.0,topnet team تحل مشاكل الفيبرا بسرعة ✅
1474.0,"Forfait spécial Ramadan ma3adch, kifeh 3adet قصة سنوية"
1475.0,Appli UI تحسنت برشا في الإصدار الجديد 📱
1476.0,réseau 4G في Mateur حلو الحمدلله ✅
1477.0,internet fibra ما جاش على الموعد المحدد 😡
1478.0,topnet مريحة للأعمال التجارية الصغيرة 💼
1479.0,SMS spam من topnet يجي في منتصف الليل 😩
1480.0,4G في Nefta w Tozeur حلو برشا 🌴
1481.0,Appli تعلق عند تحميل الفاتورة 😒
1482.0,topnet fibra أحسن قرار اتخذته في الحياة 😂✅
1483.0,Réseau في Tataouine centre حلو 😊
1484.0,internet mazel بطيء رغم تغيير الباقة 😔
1485.0,topnet money pratique لكن هل هو 100% آمن؟
1486.0,Offre data illimitée ليلاً مميزة للطلبة 🎓
1487.0,Appli تحتاج integration مع apple watch ⌚
1488.0,réseau في Douar Hicher حلو w stable ✅
1489.0,Fibra waqfet كل يوم نفس الوقت، normal هذا؟ 😒
1490.0,topnet sponsore Topnet Cup برشا، supporteur 🏆
1491.0,4G في Jedaida والمحيط باهي 😊
1492.0,internet fibra w gaming PS5 بدون lag، رائع 🎮
1493.0,كيفاه نعرف إذا منطقتي مغطاة بـ fibra؟
1494.0,Service client sur facebook répondent bien ✅
1495.0,Réseau في Borj Cedria حلو 😊
1496.0,internet mazel يقطع وقت الفطور 😂 أكيد مسخرة
1497.0,topnet fibra prix جديد أرخص، merci الإدارة 🎉
1498.0,Réseau في Mornag حلو برشا ✅
1499.0,كيفاه نجدد forfait تلقائياً من التطبيق؟
1500.0,internet وقف وقت الفيلم، زهرتنا 😂😩
1501.0,topnet supportent مهرجانات شبابية ✅
1502.0,4G في Sidi Thabet باهي الحمدلله 😊
1503.0,Appli update جديد أسرع من القديم 📱
1504.0,réseau في El Guettar na9es جداً 😢
1505.0,Mobiflous تنجم تدفع أقساطك بدون بنك ✅
1506.0,internet fibra stable حتى في الرياح الشديدة ✅
1507.0,Offre data شهرية bien mais مش كافية 😅
1508.0,topnet team ردت بسرعة على مشكلتي 🙏
1509.0,Réseau في Soliman حلو برشا 😊
1510.0,internet fibra انقطعت ليومين وما في تعويض 😡
1511.0,Forfait professionnel مميز للشركات الصغيرة 💼
1512.0,"Appli simple w facile, j'adore 😍"
1513.0,réseau في Sidi Bou Ali حلو ✅
1514.0,internet في المطار ضعيف رغم الدفع 😒
1515.0,topnet تحسنت خدماتها هذا العام نسبياً 📈
1516.0,4G في Enfidha w Hergla باهي 😊
1517.0,Appli تحتاج option chat مباشرة مع Support
1518.0,réseau في Oued Zarga na9es جداً 😢
1519.0,Fibra 200Mb streaming Netflix 4K بدون مشاكل 🎬
1520.0,topnet money تنجم تعمل transfers من بعيد ✅
1521.0,Réseau في Téboursouk حلو برشا 😊
1522.0,internet mazel بطيء في أوقات الذروة 😒
1523.0,topnet prix خدمات متنافسة مقارنة بالمنافسين 👍
1524.0,Forfait data 20Go mrigla لاستخدام شهر 👌
1525.0,Appli تحتاج option e-SIM activation 📱
1526.0,réseau 4G في Oued Ellil باهي ✅
1527.0,internet fibra installation بسرعة قياسية، merci ✅
1528.0,Topnet Tunisie مستمرة في التطوير، juste continue 🙂
1529.0,4G في Grombalia w Menzel Bouzelfa حلو 😊
1530.0,internet وقف وقت اجتماع zoom مهم 😡
1531.0,topnet fidélité mrigla ويتجه لـ premium لكن باهي 🌟
1532.0,Réseau في Sidi El Béchir حلو برشا ✅
1533.0,Appli تحتاج widget للـ homescreen برصيد سريع 📱
1534.0,internet في منطقتي مازال بطيء يستهلك وقتي 😔
1535.0,topnet fibra tnajem ta3mlha للـ télétravail بدون مشاكل 💻
1536.0,Forfait spécial été مريح للعطلة ☀️
1537.0,Appli update الأخيرة fix برشا bugs، شكراً للفريق 🙏
1538.0,réseau في Béja centre باهي الحمدلله ✅
1539.0,internet fibra waqfet waqt travail من المنزل 😡
1540.0,topnet mrigla pour les petites entreprises 💼
1541.0,"4G في Metlaoui w Redeyef na9es, kifeha 😢"
1542.0,Appli تتيح متابعة فاتورة شهرية بكل سهولة ✅
1543.0,réseau في Oued Mliz حلو برشا 😊
1544.0,internet fibra من أحسن ما في تونس for gaming 🎮
1545.0,Topnet merci 3la الخدمات الجيدة ونتمنا تستمر 🙏
1546.0,Forfait 30 jours مريح لاستخدام عادي 👍
1547.0,Appli تحتاج option تغيير اللغة بسهولة 🌐
1548.0,réseau 4G في Manouba باهي ✅
1549.0,internet fibra installation طالت أكثر من المتوقع 😒
1550.0,topnet money convenient w fiable للمدفوعات اليومية 💸
1551.0,4G في Gafsa centre حلو برشا 😊
1552.0,Appli design moderne w ergonomique 👌
1553.0,réseau في Bir Lahmar na9es جداً 😢
1554.0,Forfait illimité ليلاً باهي للدراسة 🌙🎓
1555.0,internet fibra waqfet w رجعت بعد 6 ساعات 😡
1556.0,topnet لها برامج مسؤولية اجتماعية كثيرة ✅
1557.0,Réseau في Hammam Lif حلو برشا 😊
1558.0,internet بطيء في أوقات الذروة مساءً 😒
1559.0,topnet money سهل وآمن، أنصح به الجميع ✅
1560.0,Offre data promotionnelle جديدة مريحة 👍
1561.0,Appli تحتاج option لمشاركة موقع بسرعة 📍
1562.0,réseau في Zaghouan centre حلو ✅
1563.0,Fibra ما كانتش في منطقتي وتجي العام الجاي إن شاء الله 🤞
1564.0,topnet service زاد عن السنة الماضية 📈
1565.0,4G في Oued Sbaihia باهي برشا 😊
1566.0,internet وقف وقت إرسال ملفات عمل مهمة 😤
1567.0,topnet money pratique pour payer tout en ligne 💸
1568.0,Réseau في Kesra w Djebba حلو للسياحة 🏞️
1569.0,internet fibra سريعة لكن أحياناً تقطع 😔
1570.0,Forfait données شهر économique للعائلة 👨‍👩‍👧
1571.0,Appli تحتاج option dark لراحة العين ليلاً 🌙
1572.0,réseau في Feriana na9es شديد، kifeh na3mel 😢
1573.0,topnet fibra تنفع برشا للعمل والترفيه معاً ✅
1574.0,Service client ردوا على مشكلتي في 24 ساعة 👍
1575.0,4G في Mnihla w El Gobba باهي ✅
1576.0,internet يقطع وقت match، كلي مشتبه في topnet 😂
1577.0,topnet price مناسبة مقارنة بالخدمات المقدمة 👌
1578.0,Forfait weekend مريح للترفيه 🎉
1579.0,Appli تحتاج إضافة biometric login ✅
1580.0,réseau في Bou Argoub حلو برشا 😊
1581.0,internet fibra waqfet فجأة وما عندناش سبب 😡
1582.0,topnet mon opérateur depuis 2010 وما بدلتش ولاّ 💪
1583.0,4G في Takelsa w Menzel Temime باهي ✅
1584.0,Appli تحتاج عرض أسبوعي لاستهلاك data 📊
1585.0,réseau في El Hencha na9es جداً 😢
1586.0,topnet تقدم offres تنافسية كل شهر 👍
1587.0,Fibra installation في يوم واحد، service rapide ✅
1588.0,internet بطيء في ساعات الذروة رغم fibra 😒
1589.0,topnet money سهلة w آمنة لجميع الأعمار 👴👧
1590.0,Réseau في Bir Bou Rekba حلو ✅
1591.0,internet وقف وقت cours en ligne، 3lash تصير فينا هكذا 😡
1592.0,topnet مشغل موثوق، أنصح به العائلة والأصحاب 👍
1593.0,4G في Sahline w Akouda باهي برشا 😊
1594.0,Appli تحتاج option لتفعيل eSIM مباشرة 📱
1595.0,réseau في Fernana na9es، متى يتحسن؟ 😢
1596.0,topnet merci على الخدمات المستمرة، نتمنا تتحسنوا دايماً 🙏🇹🇳
1597.0,شكون يعرف كيفاش نفعل forfait internet ؟ 100% 👍 wallah
1598.0,application سهلة برشا و service client محترم ❤️ franchement 😅
1599.0,شنية أحسن forfait pour télétravail ؟ yaatikom essa7a
1600.0,forfait يتقص بسرعة موش normal 😂 🙌
1601.0,débit faible برشا خاصة الليل yaatikom essa7a
1602.0,forfait mte3kom yesser mezyen مقارنة بالباقي wallah 100%
1603.0,connexion stable même filil 😍 😅 👍 wallah
1604.0,topnet money سهللي برشا حاجات 100%
1605.0,connexion stable même filil 😍 😭
1606.0,chnowa هالخدمة؟؟ كل مرة coupure 😡 100% 😅 yaatikom essa7a
1607.0,connexion stable même filil 😍 😅 yaatikom essa7a mais bon
1608.0,app ma thebch t7el 😑 🙌
1609.0,شنية أحسن forfait pour télétravail ؟ mais bon 👍
1610.0,connexion stable même filil 😍 wallah
1611.0,chnowa هالخدمة؟؟ كل مرة coupure 😡 wallah 👍 yaatikom essa7a
1612.0,service rapide w support تجاوب معايا بسرعة 😂 👍 😅
1613.0,connexion stable même filil 😍 yaatikom essa7a
1614.0,débit faible برشا خاصة الليل 100%
1615.0,internet بطيئة برشا اليوم wallah 100% merci ❤️
1616.0,internet بطيئة برشا اليوم 100% 😭 mais bon
1617.0,franchement satisfait بالـ 4G fi Monastir nchallah يتحسن 😭
1618.0,franchement satisfait بالـ 4G fi Bizerte wallah 😭 yaatikom essa7a inchallah t7assnou
1619.0,forfait يتقص بسرعة موش normal yaatikom essa7a
1620.0,forfait mte3kom yesser mezyen مقارنة بالباقي franchement 😂 yaatikom essa7a
1621.0,service client ما يجاوبش 😅 franchement merci ❤️
1622.0,خلصت و ما تفعلش الforfait 😤 mouch logique
1623.0,استعملت Topnet Money أول مرة 😭 svp
1624.0,شكون يعرف كيفاش نفعل forfait internet ؟ nchallah يتحسن
1625.0,فما عروض للطلاب ؟ 😂 yaatikom essa7a 😅
1626.0,juste نسأل ال4G متوفرة fi Tunis ؟ 🙌 👍 100%
1627.0,شنية أحسن forfait pour télétravail ؟ 😅 bara choufou
1628.0,app جديدة و لا نفس النسخة ؟ mais bon
1629.0,استعملت Topnet Money أول مرة 🙌 ena client depuis snin
1630.0,forfait mte3kom yesser mezyen مقارنة بالباقي wallah 🙌
1631.0,خلصت و ما تفعلش الforfait 😤 mais bon 😭 yaatikom essa7a
1632.0,franchement satisfait بالـ 4G fi Sfax 🙌
1633.0,chnowa هالخدمة؟؟ كل مرة coupure 😡 yaatikom essa7a mais bon bara choufou
1634.0,app جديدة و لا نفس النسخة ؟ 100% mais bon 👍
1635.0,forfait mte3kom yesser mezyen مقارنة بالباقي 🙌 100% top
1636.0,service client ما يجاوبش 😭 yaatikom essa7a
1637.0,chnowa هالخدمة؟؟ كل مرة coupure 😡 🙌 nchallah يتحسن svp
1638.0,prix معقول مقارنة بالباقي 😂 mais bon
1639.0,juste نسأل ال4G متوفرة fi La Marsa ؟ wallah merci ❤️
1640.0,app ma thebch t7el 😑 wallah bara choufou
1641.0,service behya barcha 👌 réseau stable fi Kairouan 👍 franchement
1642.0,service rapide w support تجاوب معايا بسرعة
1643.0,app جديدة و لا نفس النسخة ؟ 😅 svp
1644.0,forfait mte3kom yesser mezyen مقارنة بالباقي franchement nchallah يتحسن
1645.0,فما عروض للطلاب ؟ 😅 😭
1646.0,réseau y9os barcha fi Sousse 😒 😭 mouch logique
1647.0,connexion stable même filil 😍 👍 yaatikom essa7a merci ❤️
1648.0,débit faible برشا خاصة الليل 😂
1649.0,شكون يعرف كيفاش نفعل forfait internet ؟ yaatikom essa7a 😅 🙌 inchallah t7assnou
1650.0,application سهلة برشا و service client محترم ❤️ wallah
1651.0,app ma thebch t7el 😑 😭 wallah
1652.0,فما عروض للطلاب ؟ 🙌 nchallah يتحسن
1653.0,connexion stable même filil 😍 mais bon
1654.0,forfait mte3kom yesser mezyen مقارنة بالباقي 🙌 👍
1655.0,service rapide w support تجاوب معايا بسرعة 😭
1656.0,juste نسأل ال4G متوفرة fi Bizerte ؟ 😂 😭 service محترم
1657.0,"merci Topnet, internet tayara اليوم 🔥"
1658.0,خلصت و ما تفعلش الforfait 😤 100% 👍 wallah
1659.0,internet بطيئة برشا اليوم nchallah يتحسن
1660.0,service rapide w support تجاوب معايا بسرعة wallah
1661.0,forfait يتقص بسرعة موش normal 100% 😂
1662.0,internet بطيئة برشا اليوم mais bon franchement
1663.0,شكون يعرف كيفاش نفعل forfait internet ؟ 😅 100% svp
1664.0,prix معقول مقارنة بالباقي 😭
1665.0,forfait يتقص بسرعة موش normal 😭 mais bon ena client depuis snin
1666.0,استعملت Topnet Money أول مرة 100% yaatikom essa7a mais bon
1667.0,réseau y9os barcha fi Bizerte 😒 🙌 nchallah يتحسن
1668.0,réseau y9os barcha fi Monastir 😒 😂 svp
1669.0,prix معقول مقارنة بالباقي mais bon
1670.0,internet بطيئة برشا اليوم 😭 😅 inchallah t7assnou
1671.0,service client ما يجاوبش franchement wallah ena client depuis snin
1672.0,internet بطيئة برشا اليوم franchement 100%
1673.0,réseau y9os barcha fi Hammamet 😒 yaatikom essa7a
1674.0,service rapide w support تجاوب معايا بسرعة mais bon 😂 inchallah t7assnou
1675.0,débit faible برشا خاصة الليل 😭 nchallah يتحسن 😂
1676.0,connexion stable même filil 😍 yaatikom essa7a ena client depuis snin
1677.0,استعملت Topnet Money أول مرة 😂 yaatikom essa7a mouch logique
1678.0,connexion stable même filil 😍 mais bon ..
1679.0,chnowa هالخدمة؟؟ كل مرة coupure 😡 mais bon 😂 3lech haka ?
1680.0,شنية أحسن forfait pour télétravail ؟ 🙌 😂 inchallah t7assnou
1681.0,شنية أحسن forfait pour télétravail ؟ nchallah يتحسن 😂
1682.0,topnet money سهللي برشا حاجات 👍 😂 svp
1683.0,app ma thebch t7el 😑 😅 100% nchallah يتحسن
1684.0,اليوم réseau متوسط موش خايب nchallah يتحسن wallah 100%
1685.0,application سهلة برشا و service client محترم ❤️ 👍
